,valid,date,time,hour,direction,windspeed_mph,windspeed_knots,max_windspeed_mph,max_windspeed_knots,max_windspeed_time
0,2023-06-30 00:51:00,2023-06-30,00:51:00,0,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
1,2023-06-30 01:51:00,2023-06-30,01:51:00,1,0.0,4.60312,4.0,6.904679999999999,6.0,16:29:00
2,2023-06-30 02:51:00,2023-06-30,02:51:00,2,0.0,4.60312,4.0,6.904679999999999,6.0,16:29:00
3,2023-06-30 03:51:00,2023-06-30,03:51:00,3,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
4,2023-06-30 04:51:00,2023-06-30,04:51:00,4,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
5,2023-06-30 05:51:00,2023-06-30,05:51:00,5,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
6,2023-06-30 06:51:00,2023-06-30,06:51:00,6,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
7,2023-06-30 07:51:00,2023-06-30,07:51:00,7,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
8,2023-06-30 08:51:00,2023-06-30,08:51:00,8,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
9,2023-06-30 09:51:00,2023-06-30,09:51:00,9,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
10,2023-06-30 10:51:00,2023-06-30,10:51:00,10,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
11,2023-06-30 11:42:00,2023-06-30,11:42:00,11,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
12,2023-06-30 11:51:00,2023-06-30,11:51:00,11,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
13,2023-06-30 12:01:00,2023-06-30,12:01:00,12,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
14,2023-06-30 12:51:00,2023-06-30,12:51:00,12,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
15,2023-06-30 13:51:00,2023-06-30,13:51:00,13,0.0,4.60312,4.0,6.904679999999999,6.0,16:29:00
16,2023-06-30 14:51:00,2023-06-30,14:51:00,14,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
17,2023-06-30 15:51:00,2023-06-30,15:51:00,15,0.0,3.4523399999999995,3.0,6.904679999999999,6.0,16:29:00
18,2023-06-30 16:29:00,2023-06-30,16:29:00,16,0.0,6.904679999999999,6.0,6.904679999999999,6.0,16:29:00
19,2023-06-30 16:42:00,2023-06-30,16:42:00,16,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
20,2023-06-30 16:51:00,2023-06-30,16:51:00,16,0.0,3.4523399999999995,3.0,6.904679999999999,6.0,16:29:00
21,2023-06-30 17:51:00,2023-06-30,17:51:00,17,0.0,3.4523399999999995,3.0,6.904679999999999,6.0,16:29:00
22,2023-06-30 18:51:00,2023-06-30,18:51:00,18,0.0,5.7539,5.0,6.904679999999999,6.0,16:29:00
23,2023-06-30 19:40:00,2023-06-30,19:40:00,19,0.0,5.7539,5.0,6.904679999999999,6.0,16:29:00
24,2023-06-30 19:51:00,2023-06-30,19:51:00,19,0.0,6.904679999999999,6.0,6.904679999999999,6.0,16:29:00
25,2023-06-30 20:51:00,2023-06-30,20:51:00,20,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
26,2023-06-30 21:34:00,2023-06-30,21:34:00,21,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
27,2023-06-30 21:51:00,2023-06-30,21:51:00,21,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
28,2023-06-30 22:51:00,2023-06-30,22:51:00,22,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
29,2023-06-30 23:51:00,2023-06-30,23:51:00,23,0.0,0.0,0.0,6.904679999999999,6.0,16:29:00
30,2023-07-01 00:51:00,2023-07-01,00:51:00,0,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
31,2023-07-01 01:51:00,2023-07-01,01:51:00,1,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
32,2023-07-01 02:51:00,2023-07-01,02:51:00,2,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
33,2023-07-01 03:51:00,2023-07-01,03:51:00,3,230.0,6.904679999999999,6.0,41.428079999999994,36.0,18:51:00
34,2023-07-01 04:51:00,2023-07-01,04:51:00,4,210.0,3.4523399999999995,3.0,41.428079999999994,36.0,18:51:00
35,2023-07-01 05:51:00,2023-07-01,05:51:00,5,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
36,2023-07-01 06:51:00,2023-07-01,06:51:00,6,0.0,5.7539,5.0,41.428079999999994,36.0,18:51:00
37,2023-07-01 07:51:00,2023-07-01,07:51:00,7,220.0,3.4523399999999995,3.0,41.428079999999994,36.0,18:51:00
38,2023-07-01 08:51:00,2023-07-01,08:51:00,8,210.0,3.4523399999999995,3.0,41.428079999999994,36.0,18:51:00
39,2023-07-01 09:51:00,2023-07-01,09:51:00,9,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
40,2023-07-01 10:51:00,2023-07-01,10:51:00,10,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
41,2023-07-01 11:51:00,2023-07-01,11:51:00,11,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
42,2023-07-01 12:51:00,2023-07-01,12:51:00,12,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
43,2023-07-01 13:51:00,2023-07-01,13:51:00,13,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
44,2023-07-01 14:51:00,2023-07-01,14:51:00,14,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
45,2023-07-01 15:51:00,2023-07-01,15:51:00,15,0.0,4.60312,4.0,41.428079999999994,36.0,18:51:00
46,2023-07-01 16:51:00,2023-07-01,16:51:00,16,0.0,0.0,0.0,41.428079999999994,36.0,18:51:00
47,2023-07-01 17:51:00,2023-07-01,17:51:00,17,0.0,3.4523399999999995,3.0,41.428079999999994,36.0,18:51:00
48,2023-07-01 18:51:00,2023-07-01,18:51:00,18,0.0,5.7539,5.0,41.428079999999994,36.0,18:51:00
49,2023-07-01 19:51:00,2023-07-01,19:51:00,19,0.0,5.7539,5.0,41.428079999999994,36.0,18:51:00
50,2023-07-01 20:51:00,2023-07-01,20:51:00,20,0.0,4.60312,4.0,41.428079999999994,36.0,18:51:00
51,2023-07-01 21:51:00,2023-07-01,21:51:00,21,140.0,5.7539,5.0,41.428079999999994,36.0,18:51:00
52,2023-07-01 22:51:00,2023-07-01,22:51:00,22,140.0,5.7539,5.0,41.428079999999994,36.0,18:51:00
53,2023-07-01 23:51:00,2023-07-01,23:51:00,23,140.0,3.4523399999999995,3.0,41.428079999999994,36.0,18:51:00
54,2023-07-02 00:51:00,2023-07-02,00:51:00,0,140.0,4.60312,4.0,5.7539,5.0,06:51:00
55,2023-07-02 01:51:00,2023-07-02,01:51:00,1,140.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
56,2023-07-02 02:51:00,2023-07-02,02:51:00,2,140.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
57,2023-07-02 03:51:00,2023-07-02,03:51:00,3,140.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
58,2023-07-02 04:51:00,2023-07-02,04:51:00,4,0.0,0.0,0.0,5.7539,5.0,06:51:00
59,2023-07-02 05:51:00,2023-07-02,05:51:00,5,0.0,0.0,0.0,5.7539,5.0,06:51:00
60,2023-07-02 06:51:00,2023-07-02,06:51:00,6,0.0,5.7539,5.0,5.7539,5.0,06:51:00
61,2023-07-02 07:24:00,2023-07-02,07:24:00,7,0.0,0.0,0.0,5.7539,5.0,06:51:00
62,2023-07-02 07:39:00,2023-07-02,07:39:00,7,0.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
63,2023-07-02 07:51:00,2023-07-02,07:51:00,7,0.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
64,2023-07-02 08:09:00,2023-07-02,08:09:00,8,0.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
65,2023-07-02 08:25:00,2023-07-02,08:25:00,8,0.0,0.0,0.0,5.7539,5.0,06:51:00
66,2023-07-02 08:51:00,2023-07-02,08:51:00,8,0.0,0.0,0.0,5.7539,5.0,06:51:00
67,2023-07-02 09:04:00,2023-07-02,09:04:00,9,0.0,4.60312,4.0,5.7539,5.0,06:51:00
68,2023-07-02 09:32:00,2023-07-02,09:32:00,9,0.0,0.0,0.0,5.7539,5.0,06:51:00
69,2023-07-02 09:51:00,2023-07-02,09:51:00,9,0.0,0.0,0.0,5.7539,5.0,06:51:00
70,2023-07-02 10:29:00,2023-07-02,10:29:00,10,0.0,4.60312,4.0,5.7539,5.0,06:51:00
71,2023-07-02 10:51:00,2023-07-02,10:51:00,10,0.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
72,2023-07-02 11:03:00,2023-07-02,11:03:00,11,0.0,0.0,0.0,5.7539,5.0,06:51:00
73,2023-07-02 11:49:00,2023-07-02,11:49:00,11,0.0,0.0,0.0,5.7539,5.0,06:51:00
74,2023-07-02 11:51:00,2023-07-02,11:51:00,11,0.0,0.0,0.0,5.7539,5.0,06:51:00
75,2023-07-02 12:27:00,2023-07-02,12:27:00,12,0.0,4.60312,4.0,5.7539,5.0,06:51:00
76,2023-07-02 12:51:00,2023-07-02,12:51:00,12,0.0,0.0,0.0,5.7539,5.0,06:51:00
77,2023-07-02 13:19:00,2023-07-02,13:19:00,13,0.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
78,2023-07-02 13:51:00,2023-07-02,13:51:00,13,0.0,5.7539,5.0,5.7539,5.0,06:51:00
79,2023-07-02 14:51:00,2023-07-02,14:51:00,14,0.0,0.0,0.0,5.7539,5.0,06:51:00
80,2023-07-02 15:51:00,2023-07-02,15:51:00,15,250.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
81,2023-07-02 16:22:00,2023-07-02,16:22:00,16,0.0,0.0,0.0,5.7539,5.0,06:51:00
82,2023-07-02 16:51:00,2023-07-02,16:51:00,16,0.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
83,2023-07-02 17:51:00,2023-07-02,17:51:00,17,0.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
84,2023-07-02 18:51:00,2023-07-02,18:51:00,18,0.0,0.0,0.0,5.7539,5.0,06:51:00
85,2023-07-02 19:51:00,2023-07-02,19:51:00,19,0.0,4.60312,4.0,5.7539,5.0,06:51:00
86,2023-07-02 20:51:00,2023-07-02,20:51:00,20,0.0,5.7539,5.0,5.7539,5.0,06:51:00
87,2023-07-02 21:51:00,2023-07-02,21:51:00,21,0.0,3.4523399999999995,3.0,5.7539,5.0,06:51:00
88,2023-07-02 22:45:00,2023-07-02,22:45:00,22,190.0,4.60312,4.0,5.7539,5.0,06:51:00
89,2023-07-02 22:51:00,2023-07-02,22:51:00,22,190.0,4.60312,4.0,5.7539,5.0,06:51:00
90,2023-07-02 23:00:00,2023-07-02,23:00:00,23,0.0,0.0,0.0,5.7539,5.0,06:51:00
91,2023-07-02 23:22:00,2023-07-02,23:22:00,23,0.0,0.0,0.0,5.7539,5.0,06:51:00
92,2023-07-02 23:51:00,2023-07-02,23:51:00,23,0.0,0.0,0.0,5.7539,5.0,06:51:00
93,2023-07-03 00:51:00,2023-07-03,00:51:00,0,0.0,0.0,0.0,19.56326,17.0,04:12:00
94,2023-07-03 01:51:00,2023-07-03,01:51:00,1,0.0,0.0,0.0,19.56326,17.0,04:12:00
95,2023-07-03 02:10:00,2023-07-03,02:10:00,2,210.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
96,2023-07-03 02:21:00,2023-07-03,02:21:00,2,0.0,0.0,0.0,19.56326,17.0,04:12:00
97,2023-07-03 02:44:00,2023-07-03,02:44:00,2,200.0,8.05546,7.0,19.56326,17.0,04:12:00
98,2023-07-03 02:51:00,2023-07-03,02:51:00,2,200.0,5.7539,5.0,19.56326,17.0,04:12:00
99,2023-07-03 03:00:00,2023-07-03,03:00:00,3,200.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
100,2023-07-03 03:51:00,2023-07-03,03:51:00,3,200.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
101,2023-07-03 04:12:00,2023-07-03,04:12:00,4,200.0,5.7539,5.0,19.56326,17.0,04:12:00
102,2023-07-03 04:21:00,2023-07-03,04:21:00,4,0.0,0.0,0.0,19.56326,17.0,04:12:00
103,2023-07-03 04:29:00,2023-07-03,04:29:00,4,0.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
104,2023-07-03 04:33:00,2023-07-03,04:33:00,4,0.0,0.0,0.0,19.56326,17.0,04:12:00
105,2023-07-03 04:51:00,2023-07-03,04:51:00,4,0.0,0.0,0.0,19.56326,17.0,04:12:00
106,2023-07-03 05:51:00,2023-07-03,05:51:00,5,0.0,5.7539,5.0,19.56326,17.0,04:12:00
107,2023-07-03 06:51:00,2023-07-03,06:51:00,6,0.0,5.7539,5.0,19.56326,17.0,04:12:00
108,2023-07-03 07:51:00,2023-07-03,07:51:00,7,0.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
109,2023-07-03 08:51:00,2023-07-03,08:51:00,8,280.0,4.60312,4.0,19.56326,17.0,04:12:00
110,2023-07-03 09:51:00,2023-07-03,09:51:00,9,280.0,4.60312,4.0,19.56326,17.0,04:12:00
111,2023-07-03 10:51:00,2023-07-03,10:51:00,10,280.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
112,2023-07-03 11:51:00,2023-07-03,11:51:00,11,0.0,0.0,0.0,19.56326,17.0,04:12:00
113,2023-07-03 12:51:00,2023-07-03,12:51:00,12,0.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
114,2023-07-03 13:51:00,2023-07-03,13:51:00,13,0.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
115,2023-07-03 14:51:00,2023-07-03,14:51:00,14,0.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
116,2023-07-03 15:51:00,2023-07-03,15:51:00,15,260.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
117,2023-07-03 16:51:00,2023-07-03,16:51:00,16,0.0,0.0,0.0,19.56326,17.0,04:12:00
118,2023-07-03 17:51:00,2023-07-03,17:51:00,17,0.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
119,2023-07-03 18:51:00,2023-07-03,18:51:00,18,0.0,0.0,0.0,19.56326,17.0,04:12:00
120,2023-07-03 19:51:00,2023-07-03,19:51:00,19,0.0,0.0,0.0,19.56326,17.0,04:12:00
121,2023-07-03 20:51:00,2023-07-03,20:51:00,20,0.0,3.4523399999999995,3.0,19.56326,17.0,04:12:00
122,2023-07-03 21:51:00,2023-07-03,21:51:00,21,0.0,0.0,0.0,19.56326,17.0,04:12:00
123,2023-07-03 22:51:00,2023-07-03,22:51:00,22,0.0,0.0,0.0,19.56326,17.0,04:12:00
124,2023-07-03 23:51:00,2023-07-03,23:51:00,23,0.0,0.0,0.0,19.56326,17.0,04:12:00
125,2023-07-04 00:23:00,2023-07-04,00:23:00,0,190.0,8.05546,7.0,8.05546,7.0,00:23:00
126,2023-07-04 00:34:00,2023-07-04,00:34:00,0,0.0,0.0,0.0,8.05546,7.0,00:23:00
127,2023-07-04 00:41:00,2023-07-04,00:41:00,0,0.0,3.4523399999999995,3.0,8.05546,7.0,00:23:00
128,2023-07-04 00:51:00,2023-07-04,00:51:00,0,190.0,4.60312,4.0,8.05546,7.0,00:23:00
129,2023-07-04 01:51:00,2023-07-04,01:51:00,1,350.0,8.05546,7.0,8.05546,7.0,00:23:00
130,2023-07-04 02:51:00,2023-07-04,02:51:00,2,320.0,4.60312,4.0,8.05546,7.0,00:23:00
131,2023-07-04 03:51:00,2023-07-04,03:51:00,3,0.0,0.0,0.0,8.05546,7.0,00:23:00
132,2023-07-04 04:48:00,2023-07-04,04:48:00,4,0.0,0.0,0.0,8.05546,7.0,00:23:00
133,2023-07-04 04:51:00,2023-07-04,04:51:00,4,0.0,0.0,0.0,8.05546,7.0,00:23:00
134,2023-07-04 05:03:00,2023-07-04,05:03:00,5,80.0,3.4523399999999995,3.0,8.05546,7.0,00:23:00
135,2023-07-04 05:23:00,2023-07-04,05:23:00,5,30.0,3.4523399999999995,3.0,8.05546,7.0,00:23:00
136,2023-07-04 05:34:00,2023-07-04,05:34:00,5,10.0,3.4523399999999995,3.0,8.05546,7.0,00:23:00
137,2023-07-04 05:51:00,2023-07-04,05:51:00,5,0.0,0.0,0.0,8.05546,7.0,00:23:00
138,2023-07-04 05:58:00,2023-07-04,05:58:00,5,0.0,0.0,0.0,8.05546,7.0,00:23:00
139,2023-07-04 06:11:00,2023-07-04,06:11:00,6,0.0,0.0,0.0,8.05546,7.0,00:23:00
140,2023-07-04 06:47:00,2023-07-04,06:47:00,6,0.0,0.0,0.0,8.05546,7.0,00:23:00
141,2023-07-04 06:51:00,2023-07-04,06:51:00,6,0.0,0.0,0.0,8.05546,7.0,00:23:00
142,2023-07-04 07:08:00,2023-07-04,07:08:00,7,0.0,0.0,0.0,8.05546,7.0,00:23:00
143,2023-07-04 07:51:00,2023-07-04,07:51:00,7,0.0,0.0,0.0,8.05546,7.0,00:23:00
144,2023-07-04 08:51:00,2023-07-04,08:51:00,8,0.0,3.4523399999999995,3.0,8.05546,7.0,00:23:00
145,2023-07-04 09:51:00,2023-07-04,09:51:00,9,0.0,0.0,0.0,8.05546,7.0,00:23:00
146,2023-07-04 10:51:00,2023-07-04,10:51:00,10,0.0,0.0,0.0,8.05546,7.0,00:23:00
147,2023-07-04 11:51:00,2023-07-04,11:51:00,11,0.0,0.0,0.0,8.05546,7.0,00:23:00
148,2023-07-04 12:28:00,2023-07-04,12:28:00,12,0.0,0.0,0.0,8.05546,7.0,00:23:00
149,2023-07-04 12:38:00,2023-07-04,12:38:00,12,0.0,0.0,0.0,8.05546,7.0,00:23:00
150,2023-07-04 12:51:00,2023-07-04,12:51:00,12,0.0,0.0,0.0,8.05546,7.0,00:23:00
151,2023-07-04 13:07:00,2023-07-04,13:07:00,13,0.0,0.0,0.0,8.05546,7.0,00:23:00
152,2023-07-04 13:51:00,2023-07-04,13:51:00,13,0.0,0.0,0.0,8.05546,7.0,00:23:00
153,2023-07-04 14:51:00,2023-07-04,14:51:00,14,0.0,0.0,0.0,8.05546,7.0,00:23:00
154,2023-07-04 14:59:00,2023-07-04,14:59:00,14,0.0,0.0,0.0,8.05546,7.0,00:23:00
155,2023-07-04 15:16:00,2023-07-04,15:16:00,15,220.0,3.4523399999999995,3.0,8.05546,7.0,00:23:00
156,2023-07-04 15:24:00,2023-07-04,15:24:00,15,230.0,4.60312,4.0,8.05546,7.0,00:23:00
157,2023-07-04 15:29:00,2023-07-04,15:29:00,15,260.0,4.60312,4.0,8.05546,7.0,00:23:00
158,2023-07-04 15:51:00,2023-07-04,15:51:00,15,0.0,0.0,0.0,8.05546,7.0,00:23:00
159,2023-07-04 15:59:00,2023-07-04,15:59:00,15,0.0,0.0,0.0,8.05546,7.0,00:23:00
160,2023-07-04 16:04:00,2023-07-04,16:04:00,16,0.0,0.0,0.0,8.05546,7.0,00:23:00
161,2023-07-04 16:26:00,2023-07-04,16:26:00,16,0.0,0.0,0.0,8.05546,7.0,00:23:00
162,2023-07-04 16:38:00,2023-07-04,16:38:00,16,0.0,0.0,0.0,8.05546,7.0,00:23:00
163,2023-07-04 16:46:00,2023-07-04,16:46:00,16,0.0,0.0,0.0,8.05546,7.0,00:23:00
164,2023-07-04 16:51:00,2023-07-04,16:51:00,16,0.0,0.0,0.0,8.05546,7.0,00:23:00
165,2023-07-04 17:51:00,2023-07-04,17:51:00,17,0.0,0.0,0.0,8.05546,7.0,00:23:00
166,2023-07-04 18:51:00,2023-07-04,18:51:00,18,240.0,6.904679999999999,6.0,8.05546,7.0,00:23:00
167,2023-07-04 19:51:00,2023-07-04,19:51:00,19,0.0,0.0,0.0,8.05546,7.0,00:23:00
168,2023-07-04 20:51:00,2023-07-04,20:51:00,20,0.0,0.0,0.0,8.05546,7.0,00:23:00
169,2023-07-04 21:51:00,2023-07-04,21:51:00,21,0.0,0.0,0.0,8.05546,7.0,00:23:00
170,2023-07-04 22:51:00,2023-07-04,22:51:00,22,0.0,0.0,0.0,8.05546,7.0,00:23:00
171,2023-07-04 23:51:00,2023-07-04,23:51:00,23,0.0,0.0,0.0,8.05546,7.0,00:23:00
172,2023-07-05 00:51:00,2023-07-05,00:51:00,0,30.0,3.4523399999999995,3.0,5.7539,5.0,12:51:00
173,2023-07-05 01:51:00,2023-07-05,01:51:00,1,0.0,0.0,0.0,5.7539,5.0,12:51:00
174,2023-07-05 02:51:00,2023-07-05,02:51:00,2,0.0,0.0,0.0,5.7539,5.0,12:51:00
175,2023-07-05 03:10:00,2023-07-05,03:10:00,3,0.0,0.0,0.0,5.7539,5.0,12:51:00
176,2023-07-05 03:51:00,2023-07-05,03:51:00,3,0.0,0.0,0.0,5.7539,5.0,12:51:00
177,2023-07-05 04:10:00,2023-07-05,04:10:00,4,0.0,0.0,0.0,5.7539,5.0,12:51:00
178,2023-07-05 04:49:00,2023-07-05,04:49:00,4,0.0,0.0,0.0,5.7539,5.0,12:51:00
179,2023-07-05 04:51:00,2023-07-05,04:51:00,4,0.0,0.0,0.0,5.7539,5.0,12:51:00
180,2023-07-05 05:24:00,2023-07-05,05:24:00,5,280.0,3.4523399999999995,3.0,5.7539,5.0,12:51:00
181,2023-07-05 05:49:00,2023-07-05,05:49:00,5,0.0,0.0,0.0,5.7539,5.0,12:51:00
182,2023-07-05 05:51:00,2023-07-05,05:51:00,5,300.0,3.4523399999999995,3.0,5.7539,5.0,12:51:00
183,2023-07-05 05:59:00,2023-07-05,05:59:00,5,290.0,3.4523399999999995,3.0,5.7539,5.0,12:51:00
184,2023-07-05 06:07:00,2023-07-05,06:07:00,6,280.0,3.4523399999999995,3.0,5.7539,5.0,12:51:00
185,2023-07-05 06:51:00,2023-07-05,06:51:00,6,0.0,0.0,0.0,5.7539,5.0,12:51:00
186,2023-07-05 07:51:00,2023-07-05,07:51:00,7,0.0,0.0,0.0,5.7539,5.0,12:51:00
187,2023-07-05 08:13:00,2023-07-05,08:13:00,8,0.0,0.0,0.0,5.7539,5.0,12:51:00
188,2023-07-05 08:37:00,2023-07-05,08:37:00,8,0.0,0.0,0.0,5.7539,5.0,12:51:00
189,2023-07-05 08:46:00,2023-07-05,08:46:00,8,0.0,0.0,0.0,5.7539,5.0,12:51:00
190,2023-07-05 08:51:00,2023-07-05,08:51:00,8,0.0,0.0,0.0,5.7539,5.0,12:51:00
191,2023-07-05 09:19:00,2023-07-05,09:19:00,9,0.0,0.0,0.0,5.7539,5.0,12:51:00
192,2023-07-05 09:51:00,2023-07-05,09:51:00,9,0.0,0.0,0.0,5.7539,5.0,12:51:00
193,2023-07-05 10:07:00,2023-07-05,10:07:00,10,0.0,0.0,0.0,5.7539,5.0,12:51:00
194,2023-07-05 10:51:00,2023-07-05,10:51:00,10,0.0,0.0,0.0,5.7539,5.0,12:51:00
195,2023-07-05 11:51:00,2023-07-05,11:51:00,11,30.0,3.4523399999999995,3.0,5.7539,5.0,12:51:00
196,2023-07-05 12:51:00,2023-07-05,12:51:00,12,70.0,5.7539,5.0,5.7539,5.0,12:51:00
197,2023-07-05 13:51:00,2023-07-05,13:51:00,13,70.0,4.60312,4.0,5.7539,5.0,12:51:00
198,2023-07-05 14:51:00,2023-07-05,14:51:00,14,0.0,0.0,0.0,5.7539,5.0,12:51:00
199,2023-07-05 15:51:00,2023-07-05,15:51:00,15,0.0,3.4523399999999995,3.0,5.7539,5.0,12:51:00
200,2023-07-05 16:51:00,2023-07-05,16:51:00,16,0.0,0.0,0.0,5.7539,5.0,12:51:00
201,2023-07-05 17:51:00,2023-07-05,17:51:00,17,0.0,3.4523399999999995,3.0,5.7539,5.0,12:51:00
202,2023-07-05 18:51:00,2023-07-05,18:51:00,18,0.0,4.60312,4.0,5.7539,5.0,12:51:00
203,2023-07-05 19:51:00,2023-07-05,19:51:00,19,0.0,0.0,0.0,5.7539,5.0,12:51:00
204,2023-07-05 20:51:00,2023-07-05,20:51:00,20,0.0,0.0,0.0,5.7539,5.0,12:51:00
205,2023-07-05 21:51:00,2023-07-05,21:51:00,21,0.0,4.60312,4.0,5.7539,5.0,12:51:00
206,2023-07-05 22:51:00,2023-07-05,22:51:00,22,0.0,0.0,0.0,5.7539,5.0,12:51:00
207,2023-07-05 23:51:00,2023-07-05,23:51:00,23,0.0,0.0,0.0,5.7539,5.0,12:51:00
208,2023-07-06 00:51:00,2023-07-06,00:51:00,0,0.0,0.0,0.0,31.07106,27.0,15:51:00
209,2023-07-06 01:51:00,2023-07-06,01:51:00,1,0.0,0.0,0.0,31.07106,27.0,15:51:00
210,2023-07-06 02:51:00,2023-07-06,02:51:00,2,0.0,0.0,0.0,31.07106,27.0,15:51:00
211,2023-07-06 03:51:00,2023-07-06,03:51:00,3,0.0,4.60312,4.0,31.07106,27.0,15:51:00
212,2023-07-06 04:51:00,2023-07-06,04:51:00,4,0.0,3.4523399999999995,3.0,31.07106,27.0,15:51:00
213,2023-07-06 05:51:00,2023-07-06,05:51:00,5,0.0,3.4523399999999995,3.0,31.07106,27.0,15:51:00
214,2023-07-06 06:51:00,2023-07-06,06:51:00,6,250.0,3.4523399999999995,3.0,31.07106,27.0,15:51:00
215,2023-07-06 07:51:00,2023-07-06,07:51:00,7,0.0,0.0,0.0,31.07106,27.0,15:51:00
216,2023-07-06 08:51:00,2023-07-06,08:51:00,8,0.0,0.0,0.0,31.07106,27.0,15:51:00
217,2023-07-06 09:51:00,2023-07-06,09:51:00,9,0.0,0.0,0.0,31.07106,27.0,15:51:00
218,2023-07-06 10:51:00,2023-07-06,10:51:00,10,310.0,3.4523399999999995,3.0,31.07106,27.0,15:51:00
219,2023-07-06 11:51:00,2023-07-06,11:51:00,11,0.0,0.0,0.0,31.07106,27.0,15:51:00
220,2023-07-06 12:51:00,2023-07-06,12:51:00,12,0.0,0.0,0.0,31.07106,27.0,15:51:00
221,2023-07-06 13:51:00,2023-07-06,13:51:00,13,0.0,0.0,0.0,31.07106,27.0,15:51:00
222,2023-07-06 14:51:00,2023-07-06,14:51:00,14,0.0,3.4523399999999995,3.0,31.07106,27.0,15:51:00
223,2023-07-06 15:51:00,2023-07-06,15:51:00,15,0.0,0.0,0.0,31.07106,27.0,15:51:00
224,2023-07-06 16:51:00,2023-07-06,16:51:00,16,0.0,0.0,0.0,31.07106,27.0,15:51:00
225,2023-07-06 17:51:00,2023-07-06,17:51:00,17,0.0,4.60312,4.0,31.07106,27.0,15:51:00
226,2023-07-06 18:51:00,2023-07-06,18:51:00,18,0.0,3.4523399999999995,3.0,31.07106,27.0,15:51:00
227,2023-07-06 19:51:00,2023-07-06,19:51:00,19,0.0,0.0,0.0,31.07106,27.0,15:51:00
228,2023-07-06 20:51:00,2023-07-06,20:51:00,20,0.0,0.0,0.0,31.07106,27.0,15:51:00
229,2023-07-06 21:51:00,2023-07-06,21:51:00,21,0.0,0.0,0.0,31.07106,27.0,15:51:00
230,2023-07-06 22:51:00,2023-07-06,22:51:00,22,0.0,0.0,0.0,31.07106,27.0,15:51:00
231,2023-07-06 23:51:00,2023-07-06,23:51:00,23,0.0,0.0,0.0,31.07106,27.0,15:51:00
232,2023-07-07 00:51:00,2023-07-07,00:51:00,0,0.0,0.0,0.0,4.60312,4.0,03:51:00
233,2023-07-07 01:51:00,2023-07-07,01:51:00,1,0.0,0.0,0.0,4.60312,4.0,03:51:00
234,2023-07-07 02:51:00,2023-07-07,02:51:00,2,0.0,0.0,0.0,4.60312,4.0,03:51:00
235,2023-07-07 03:51:00,2023-07-07,03:51:00,3,0.0,4.60312,4.0,4.60312,4.0,03:51:00
